"id","tag_number","before_weight","after_weight","difference","adjustment","final_weight","product_number","created_at","updated_at","product_type","barcode_weight","lot_id"
"222","D57","13.19","13.63","0.44","0.435","0.39","D570039__904.9227825992476","2024-12-17 05:24:09.244","2024-12-17 06:31:42.972","active","13.630","26"
"223","D57","20.33","21.65","1.32","1.315","1.18","D570118__609.9758623299833","2024-12-17 05:24:29.060","2024-12-17 06:34:36.480","active","21.670","26"
"224","D57","18.55","19.66","1.11","1.105","0.99","D570099__277.93720208999883","2024-12-17 05:24:40.164","2024-12-17 06:35:32.717","active","21.700","26"
"225","D57","13.16","13.69","0.53","0.525","0.47","D570047__811.775217213672","2024-12-17 05:24:55.707","2024-12-17 06:36:28.542","active","14.490","26"
"226","D57","13.53","14.03","0.5","0.495","0.45","D570045__838.3733473774741","2024-12-17 05:25:06.925","2024-12-17 06:37:23.244","active","14.110","26"
"227","D57","18.8","19.53","0.73","0.725","0.65","D570065__52.84787192134499","2024-12-17 05:26:01.212","2024-12-17 06:38:05.782","active","21.340","26"
"228","D57","20.38","21.56","1.18","1.175","1.06","D570106__367.32167241362436","2024-12-17 05:26:19.947","2024-12-17 06:39:01.334","active","21.760","26"
"229","D57","20.28","21.48","1.2","1.195","1.08","D570108__980.3102805636828","2024-12-17 05:26:32.675","2024-12-17 06:39:47.317","active","21.570","26"
"230","D57","20.21","21.37","1.16","1.155","1.04","D570104__720.6579579507073","2024-12-17 05:26:49.692","2024-12-17 06:40:28.624","active","21.550","26"
"231","D57","20.35","21.13","0.78","0.775","0.7","D570070__92.69467983245261","2024-12-17 05:27:02.931","2024-12-17 06:41:07.421","active","20.980","26"
"232","D57","20.72","21.43","0.71","0.705","0.63","D570063__574.7663066220598","2024-12-17 05:27:28.436","2024-12-17 06:42:21.190","active","21.360","26"
"233","D57","20.63","21.26","0.63","0.625","0.56","D570056__338.70206129423576","2024-12-17 05:27:45.524","2024-12-17 06:43:12.869","active","21.240","26"
"234","D57","20.03","20.48","0.45","0.445","0.4","D570040__846.0759723114048","2024-12-17 05:28:11.844","2024-12-17 06:57:19.437","active","20.890","26"
"235","M88","8.2","8.58","0.38","0.373","0.34","M880034__562.7629502758771","2024-12-17 12:38:13.776","2024-12-17 14:58:13.177","active","8.350","27"
"236","M88","8.24","8.59","0.35","0.343","0.31","M880031__95.49010777108258","2024-12-17 12:38:29.702","2024-12-17 14:59:52.048","active","8.350","27"
"237","M88","10.18","10.55","0.37","0.363","0.33","M880033__224.8618239318525","2024-12-17 12:38:55.965","2024-12-17 15:01:45.299","active","10.270","27"
"238","M88","8.06","8.3","0.24","0.233","0.21","M880021__490.33944140764896","2024-12-17 12:39:10.565","2024-12-17 15:03:33.207","active","8.080","27"
"239","M88","10.2","10.56","0.36","0.353","0.32","M880032__578.3105865600817","2024-12-17 12:39:24.013","2024-12-17 15:05:12.639","active","10.320","27"
"240","M88","12.05","12.48","0.43","0.423","0.38","M880038__166.3640453997066","2024-12-17 12:39:36.958","2024-12-17 15:07:01.562","active","12.100","27"
"241","M88","10.04","10.51","0.47","0.463","0.42","M880042__382.39155686240764","2024-12-17 12:39:51.909","2024-12-17 15:08:42.633","active","10.260","27"
"242","M88","12.07","12.67","0.6","0.593","0.53","M880053__180.60413412965937","2024-12-17 12:40:04.870","2024-12-17 14:41:39.740","active","12.330","27"
"243","M88","27.29","28.29","1","0.993","0.89","M880089__310.2138641848184","2024-12-17 12:40:20.645","2024-12-17 14:43:41.593","active","28.430","27"
"244","M88","27.18","28.16","0.98","0.973","0.88","M880088__741.65306824391","2024-12-17 12:40:36.061","2024-12-17 14:45:58.912","active","27.980","27"
"245","M88","27.34","28.2","0.86","0.853","0.77","M880077__330.065924109693","2024-12-17 12:40:51.652","2024-12-17 14:49:51.497","active","28.420","27"
"246","M88","28.16","29.18","1.02","1.013","0.91","M880091__772.9985920023125","2024-12-17 12:41:08.725","2024-12-17 14:54:25.439","active","29.460","27"
"247","M88","11.92","12.41","0.49","0.483","0.43","M880043__611.7061437189615","2024-12-17 12:41:23.877","2024-12-17 14:56:14.402","active","12.100","27"
"248","M89","13.86","14.48","0.62","0.62","0.56","M890056__881.7008339423285","2024-12-17 13:29:48.689","2024-12-18 11:36:23.487","active","14.570","28"
"249","M89","13.43","13.77","0.34","0.34","0.31","M890031__620.5746181944185","2024-12-17 13:30:04.607","2024-12-18 11:37:31.959","active","14.090","28"
"250","M89","13.99","14.41","0.42","0.42","0.38","M890038__142.73032706611156","2024-12-17 13:30:24.694","2024-12-18 11:28:53.994","active","13.930","28"
"251","M89","13.79","14.34","0.55","0.55","0.5","M890050__533.5181787141654","2024-12-17 13:30:38.143","2024-12-18 11:31:04.833","active","14.390","28"
"252","M89","13.84","14.39","0.55","0.55","0.5","M890050__291.8690325075761","2024-12-17 13:30:50.790","2024-12-18 11:32:12.744","active","14.310","28"
"253","M89","13.29","13.85","0.56","0.56","0.5","M890050__987.0053821055864","2024-12-17 13:31:03.278","2024-12-18 11:32:48.039","active","14.250","28"
"254","M89","13.93","14.26","0.33","0.33","0.3","M890030__921.8495329359955","2024-12-17 13:31:14.807","2024-12-18 11:33:34.489","active","14.350","28"
"255","M89","14.27","14.66","0.39","0.39","0.35","M890035__786.306961485628","2024-12-17 13:31:28.638","2024-12-18 11:34:14.633","active","14.300","28"
"256","M89","14.01","14.52","0.51","0.51","0.46","M890046__5.425350665306583","2024-12-17 13:31:45.230","2024-12-18 11:34:58.479","active","14.660","28"
"257","M89","13.74","14.15","0.41","0.41","0.37","M890037__295.0019257509446","2024-12-17 13:31:58.391","2024-12-18 11:35:42.679","active","14.470","28"
"258","M90","32.87","34.39","1.52","1.52","1.37","M900137__433.7683653624857","2024-12-19 12:48:27.525","2024-12-19 13:58:34.789","active","37.420","29"
"259","M90","35.11","36.32","1.21","1.21","1.09","M900109__685.8381259919537","2024-12-19 12:48:52.581","2024-12-19 14:04:46.965","active","36.280","29"
"260","M90","26.17","27.27","1.1","1.1","0.99","M900099__638.087983591197","2024-12-19 12:49:06.558","2024-12-19 13:10:58.892","active","28.810","29"
"261","M90","27.52","28.44","0.92","0.92","0.83","M900083__451.6214298898118","2024-12-19 12:49:22.019","2024-12-19 13:12:54.484","active","28.470","29"
"262","M90","35.07","36.43","1.36","1.36","1.22","M900122__252.65116263673048","2024-12-19 12:49:36.292","2024-12-19 13:18:55.555","active","36.460","29"
"263","M90","28.04","29","0.96","0.96","0.86","M900086__821.7174864489831","2024-12-19 12:49:54.387","2024-12-19 13:36:45.566","active","28.240","29"
"264","M90","27.09","27.98","0.89","0.89","0.8","M900080__345.9409226169343","2024-12-19 12:50:05.955","2024-12-19 13:46:02.188","active","27.710","29"
"265","M90","27.02","28.12","1.1","1.1","0.99","M900099__938.080368079311","2024-12-19 12:50:15.915","2024-12-19 13:51:23.630","active","27.930","29"
"266","M91","34.51","35.69","1.18","1.175","1.06","M910106__757.6314689162065","2024-12-19 15:09:59.901","2024-12-20 08:36:43.112","active","35.640","30"
"267","M91","27.45","28.29","0.84","0.835","0.75","M910075__222.64185194997688","2024-12-19 15:10:28.222","2024-12-20 08:35:26.200","active","28.310","30"
"268","M91","42.75","44.02","1.27","1.265","1.14","M910114__94.07893120041955","2024-12-19 15:10:59.847","2024-12-20 08:38:14.185","active","44.130","30"
"269","M91","51.05","52.47","1.42","1.415","1.27","M910127__422.6150543545788","2024-12-19 15:11:27.759","2024-12-20 08:34:36.672","active","52.410","30"
"270","M93","35.42","36.13","0.71","0.705","0.63","M930063__263.99844567347697","2024-12-20 12:23:26.737","2024-12-20 13:58:41.380","active","36.050","31"
"271","M93","36.29","37.24","0.95","0.945","0.85","M930085__473.530627216316","2024-12-20 12:23:48.839","2024-12-20 13:59:32.373","active","37.200","31"
"272","M93","36.55","37.21","0.66","0.655","0.59","M930059__430.1342166462556","2024-12-20 12:24:13.367","2024-12-20 14:00:32.108","active","36.620","31"
"273","M93","35.8","36.94","1.14","1.135","1.02","M930102__442.61960984207207","2024-12-20 12:24:32.807","2024-12-20 14:01:19.815","active","36.750","31"
"274","M92","21.86","22.68","0.82","0.82","0.74","M920074__572.5037553500008","2024-12-20 14:03:18.566","2024-12-21 09:56:18.701","active","22.240","32"
"275","M92","28.61","29.59","0.98","0.98","0.88","M920088__995.897356087236","2024-12-20 14:03:56.958","2024-12-21 09:57:02.703","active","29.030","32"
"276","M92","36.01","37.36","1.35","1.35","1.22","M920122__309.12996985654485","2024-12-20 14:04:16.349","2024-12-21 09:57:43.241","active","36.750","32"
"277","M92","35.23","36.77","1.54","1.54","1.39","M920139__807.3249456875067","2024-12-20 14:04:38.934","2024-12-21 09:58:19.925","active","36.970","32"
"278","M92","21.8","22.39","0.59","0.59","0.53","M920053__224.27901294921938","2024-12-20 14:05:17.158","2024-12-21 09:58:56.049","active","22.000","32"
"279","M92","28.45","29.37","0.92","0.92","0.83","M920083__168.3469847161223","2024-12-20 14:05:42.557","2024-12-21 09:59:42.702","active","28.900","32"
"280","M94","26.92","28.3","1.38","1.38","1.24","M940124__0.28","2024-12-20 14:08:12.431","2024-12-20 14:09:00.988","active","28.310","33"
"281","M92","12.45","12.95","0.5","0.5","0.45","M920045__419.7492099049409","2024-12-20 14:11:07.830","2024-12-21 09:27:39.819","active","12.670","32"
"282","M92","12.39","12.74","0.35","0.35","0.32","M920032__924.6193808523651","2024-12-20 14:11:31.510","2024-12-21 09:48:16.029","active","12.430","32"
"283","M92","12.24","12.59","0.35","0.35","0.32","M920032__80.8085934790368","2024-12-20 14:11:47.975","2024-12-21 09:29:29.836","active","12.720","32"
"284","M92","13.44","13.8","0.36","0.36","0.32","M920032__763.3027805110322","2024-12-20 14:12:13.317","2024-12-21 09:46:41.910","active","13.460","32"
"285","M92","12.53","12.99","0.46","0.46","0.41","M920041__377.52241957953237","2024-12-20 14:12:33.678","2024-12-21 09:34:26.574","active","12.710","32"
"286","M92","12.71","13.14","0.43","0.43","0.39","M920039__918.7643252664715","2024-12-20 14:13:28.847","2024-12-21 09:50:02.148","active","12.820","32"
"287","M92","12.28","12.79","0.51","0.51","0.46","M920046__195.73775216386835","2024-12-20 14:13:59.758","2024-12-21 09:36:21.918","active","12.490","32"
"288","M92","12.15","12.53","0.38","0.38","0.34","M920034__651.6910913026514","2024-12-20 14:14:38.486","2024-12-21 09:45:52.157","active","12.630","32"
"289","M92","11.93","12.27","0.34","0.34","0.31","M920031__664.73597977902","2024-12-20 14:14:59.702","2024-12-21 09:44:32.884","active","12.380","32"
"290","M92","12.3","12.67","0.37","0.37","0.33","M920033__89.47578275065715","2024-12-20 14:15:27.622","2024-12-21 09:43:40.103","active","12.450","32"
"291","M92","12","12.36","0.36","0.36","0.32","M920032__248.0473598145525","2024-12-20 14:15:53.702","2024-12-21 09:24:48.454","active","12.570","32"
"292","M95","25.45","26.4","0.95","0.95","0.85","M950085__47.6576535597959","2024-12-20 15:35:32.700","2024-12-21 10:04:18.870","active","25.640","34"
"293","M95","21.39","22.44","1.05","1.05","0.95","M950095__401.17336161225194","2024-12-20 15:35:51.092","2024-12-21 10:05:22.598","active","21.950","34"
"294","M95","13.86","14.51","0.65","0.65","0.59","M950059__470.99929064632676","2024-12-20 15:36:11.539","2024-12-21 10:03:00.413","active","14.270","34"
"295","D58","64.36","66.25","1.89","1.89","1.7","D580170__0.83","2024-12-21 16:26:56.779","2024-12-21 16:26:56.773","active","","35"
"296","M96","21.39","22.17","0.78","0.78","0.7","M960070__821.5516696591159","2024-12-21 16:29:13.768","2024-12-24 10:30:42.974","active","22.460","36"
"297","M96","21.98","22.95","0.97","0.97","0.87","M960087__59.04821810845773","2024-12-21 16:32:14.810","2024-12-24 10:24:55.527","active","22.980","36"
"298","M96","34.91","35.69","0.78","0.78","0.7","M960070__622.077768556693","2024-12-21 16:32:39.360","2024-12-24 10:27:21.190","active","35.510","36"
"299","M96","43.61","44.6","0.99","0.99","0.89","M960089__47.394110122642715","2024-12-21 16:33:20.592","2024-12-24 10:28:15.673","active","44.380","36"
"300","M96","34.9","35.78","0.88","0.88","0.79","M960079__918.7456929664351","2024-12-21 16:35:23.552","2024-12-24 10:28:59.805","active","35.510","36"
"301","M96","34.92","35.79","0.87","0.87","0.78","M960078__820.1864021377792","2024-12-21 16:35:48.752","2024-12-24 10:29:54.174","active","35.630","36"
"302","M97","13.8","14.46","0.66","0.658","0.59","M970059__263.4594246802091","2024-12-23 13:56:53.342","2024-12-24 11:06:41.959","active","14.530","37"
"303","M97","14.32","14.92","0.6","0.598","0.54","M970054__725.2023057959469","2024-12-23 13:57:16.221","2024-12-24 11:08:46.280","active","14.590","37"
"304","M97","13.74","14.27","0.53","0.528","0.48","M970048__370.11262820592685","2024-12-23 13:57:38.940","2024-12-24 11:10:24.929","active","14.880","37"
"305","M97","13.73","14.34","0.61","0.608","0.55","M970055__656.6710840025054","2024-12-23 13:58:05.236","2024-12-24 11:11:51.224","active","14.390","37"
"306","M97","13.86","14.35","0.49","0.488","0.44","M970044__584.4790204505061","2024-12-23 13:58:25.132","2024-12-24 11:12:37.087","active","14.460","37"
"307","M97","20.91","21.81","0.9","0.898","0.81","M970081__74.98396215065716","2024-12-23 13:58:44.004","2024-12-24 10:47:36.121","active","21.890","37"
"308","M97","13.68","14.15","0.47","0.468","0.42","M970042__621.5013705546395","2024-12-23 13:59:05.116","2024-12-24 10:55:35.440","active","14.190","37"
"309","M97","20.43","21.44","1.01","1.008","0.91","M970091__749.8398068661827","2024-12-23 13:59:27.499","2024-12-24 10:57:24.903","active","21.650","37"
"310","M97","20.8","21.86","1.06","1.058","0.95","M970095__608.4388174013209","2024-12-23 13:59:49.348","2024-12-24 10:59:02.284","active","21.910","37"
"311","M97","19.99","20.88","0.89","0.888","0.8","M970080__914.5163065596385","2024-12-23 14:00:28.708","2024-12-24 11:00:43.752","active","22.790","37"
"312","M97","35.34","37.14","1.8","1.798","1.62","M970162__962.5750219937656","2024-12-23 14:00:49.076","2024-12-24 11:02:27.072","active","37.230","37"
"313","M97","34.74","36.51","1.77","1.768","1.59","M970159__238.0575093115227","2024-12-23 14:01:15.468","2024-12-24 11:03:45.777","active","37.800","37"
"314","M97","34.83","36.35","1.52","1.518","1.37","M970137__842.5377743168112","2024-12-23 14:01:49.821","2024-12-24 11:05:01.015","active","36.840","37"
"315","M98","16.4","17.18","0.78","0.78","0.7","M980070__96.0511419761223","2024-12-23 15:29:31.098","2024-12-24 14:23:06.324","active","16.920","38"
"316","M98","18.52","19.32","0.8","0.8","0.72","M980072__260.3413981952436","2024-12-23 15:31:01.891","2024-12-24 14:25:03.294","active","18.900","38"
"317","M98","19.57","20.61","1.04","1.04","0.94","M980094__361.58572606923565","2024-12-23 15:31:33.756","2024-12-24 14:12:22.543","active","20.300","38"
"318","M98","23.79","24.76","0.97","0.97","0.87","M980087__425.82787628343266","2024-12-23 15:31:53.002","2024-12-24 14:14:55.445","active","24.370","38"
"319","M98","27.87","29","1.13","1.13","1.02","M980102__890.188290908537","2024-12-23 15:33:09.505","2024-12-24 14:15:32.244","active","28.340","38"
"320","M98","30.2","31.33","1.13","1.13","1.02","M980102__345.00990374858696","2024-12-23 15:33:32.074","2024-12-24 14:16:20.837","active","30.730","38"
"321","M98","20.44","21.51","1.07","1.07","0.96","M980096__912.3981381476509","2024-12-23 15:34:44.778","2024-12-24 14:17:09.557","active","22.030","38"
"322","M98","24.04","25.06","1.02","1.02","0.92","M980092__783.2139102985218","2024-12-23 15:35:05.802","2024-12-24 14:18:02.563","active","24.680","38"
"323","M98","25.49","26.52","1.03","1.03","0.93","M980093__804.2558342894863","2024-12-23 15:35:36.778","2024-12-24 14:19:17.820","active","26.620","38"
"324","M98","27.51","29.11","1.6","1.6","1.44","M980144__709.8190415812325","2024-12-23 15:36:06.490","2024-12-24 14:21:20.213","active","29.180","38"
"325","D59","14.26","14.72","0.46","0.46","0.41","D590041__100.03693623309617","2024-12-24 12:00:10.893","2024-12-24 12:36:56.014","active","14.710","39"
"326","D59","13.48","13.79","0.31","0.31","0.28","D590028__981.7817422583337","2024-12-24 12:00:26.908","2024-12-24 12:37:37.797","active","13.690","39"
"327","D59","13.57","14.19","0.62","0.62","0.56","D590056__923.8777227168976","2024-12-24 12:00:42.548","2024-12-24 12:38:37.101","active","14.190","39"
"328","D59","13.29","13.7","0.41","0.41","0.37","D590037__992.1899930730991","2024-12-24 12:00:57.844","2024-12-24 12:39:30.166","active","14.070","39"
"329","D59","13.38","13.87","0.49","0.49","0.44","D590044__992.2466187285821","2024-12-24 12:01:12.358","2024-12-24 12:40:36.957","active","13.820","39"
"330","D59","14.06","14.55","0.49","0.49","0.44","D590044__921.090235845269","2024-12-24 12:01:30.148","2024-12-24 12:41:31.832","active","14.370","39"
"331","D59","13.4","14.02","0.62","0.62","0.56","D590056__363.98283060906243","2024-12-24 12:01:44.412","2024-12-24 12:42:24.598","active","14.720","39"
"332","D59","13.79","14.56","0.77","0.77","0.69","D590069__931.6424542943093","2024-12-24 12:01:54.772","2024-12-24 12:43:18.470","active","14.480","39"
"333","D59","13.33","13.84","0.51","0.51","0.46","D590046__343.8395167038386","2024-12-24 12:02:04.643","2024-12-24 12:44:16.702","active","13.850","39"
"334","D59","13.93","14.56","0.63","0.63","0.57","D590057__0.47","2024-12-24 12:02:37.027","2024-12-24 12:19:04.072","active","14.460","39"
"335","D59","20.54","21.08","0.54","0.54","0.49","D590049__854.7097486880575","2024-12-24 12:02:50.556","2024-12-24 12:24:28.032","active","21.740","39"
"336","D59","21.33","21.88","0.55","0.55","0.5","D590050__843.9337387757953","2024-12-24 12:03:11.411","2024-12-24 12:26:08.458","active","21.810","39"
"337","D59","21.41","22.41","1","1","0.9","D590090__898.93399406492","2024-12-24 12:03:24.268","2024-12-24 12:27:40.364","active","22.410","39"
"338","D59","21.19","22.03","0.84","0.84","0.76","D590076__139.41039033848645","2024-12-24 12:03:34.250","2024-12-24 12:29:15.254","active","22.890","39"
"339","D59","21.17","22.17","1","1","0.9","D590090__363.8147826759024","2024-12-24 12:03:47.228","2024-12-24 12:30:44.325","active","22.130","39"
